Temps,Temps Lisible,Latitude,Longitude,Vitesse,AccelerationX,AccelerationY,AccelerationZ,WiFi SSID,Signal WiFi,Upload Total KB,Download Total KB,Upload Vitesse KB/s,Download Vitesse KB/s,Upload Vitesse Moyenne KB/s,Download Vitesse Moyenne KB/s,Antenne 4G
1743098050009,2025-03-27 18:54:10,49.25734941,4.03302042,4.464000034332275,0.4869394,2.629712,12.525828,Non connecté,-100,548679,10264280,9,22,2,183,"Antenne: eNbID=402599, CellID=103065407, TAC=5101, Signal=-90 dBm"
1743098053029,2025-03-27 18:54:13,49.25734941,4.03302042,4.464000034332275,0.4869394,2.629712,12.525828,Non connecté,-100,548729,10264680,16,132,2,183,"Antenne: eNbID=402599, CellID=103065407, TAC=5101, Signal=-90 dBm"
1743098056049,2025-03-27 18:54:16,49.25734941,4.03302042,4.464000034332275,0.4869394,2.629712,12.525828,Non connecté,-100,548742,10265246,4,187,2,183,"Antenne: eNbID=402599, CellID=103065407, TAC=5101, Signal=-90 dBm"
1743098059076,2025-03-27 18:54:19,49.25734941,4.03302042,4.464000034332275,0.4869394,2.629712,12.525828,Non connecté,-100,548783,10265627,13,125,2,183,"Antenne: eNbID=402599, CellID=103065407, TAC=5101, Signal=-90 dBm"
1743098062103,2025-03-27 18:54:22,49.25723017,4.03298369,0.0,0.5886344,3.6568313,10.472787,Non connecté,-100,548810,10265634,9,2,2,183,"Antenne: eNbID=402599, CellID=103065407, TAC=5101, Signal=-90 dBm"
1743098065124,2025-03-27 18:54:25,49.25713282,4.03308544,0.0,-1.1398809,1.6827525,7.9923267,Non connecté,-100,548811,10265635,0,0,2,183,"Antenne: eNbID=402599, CellID=103065407, TAC=5101, Signal=-90 dBm"
1743098068149,2025-03-27 18:54:28,49.25713282,4.03308544,0.0,-0.3281158,1.1524432,10.506286,Non connecté,-100,548812,10265635,0,0,2,183,"Antenne: eNbID=402599, CellID=103065407, TAC=5101, Signal=-90 dBm"
1743098071168,2025-03-27 18:54:31,49.25713282,4.03308544,0.0,-0.3281158,1.1524432,10.506286,Non connecté,-100,548890,10268257,25,866,2,183,"Antenne: eNbID=402599, CellID=103065407, TAC=5101, Signal=-90 dBm"
1743098074187,2025-03-27 18:54:34,49.25713282,4.03308544,0.0,0.54317075,1.5954145,8.413763,Non connecté,-100,548969,10269341,25,358,2,183,"Antenne: eNbID=402599, CellID=103065407, TAC=5101, Signal=-90 dBm"
1743098077215,2025-03-27 18:54:37,49.25712291,4.03304748,0.0,2.164009,2.3051856,12.256336,Non connecté,-100,549057,10269473,28,43,2,183,"Antenne: eNbID=402599, CellID=103065407, TAC=5101, Signal=-90 dBm"
1743098080220,2025-03-27 18:54:40,49.25695593,4.03315562,9.792000102996827,1.4614165,0.38404804,3.8410785,Non connecté,-100,549105,10269571,16,32,2,183,"Antenne: eNbID=402599, CellID=103065407, TAC=5101, Signal=-90 dBm"
1743098083259,2025-03-27 18:54:43,49.2569527,4.03320821,0.0,2.7326035,2.7110682,11.720045,Non connecté,-100,549170,10269689,21,39,2,183,"Antenne: eNbID=402599, CellID=103065407, TAC=5101, Signal=-90 dBm"
1743098086300,2025-03-27 18:54:46,49.25687888,4.03323739,5.292000102996826,0.37328035,3.1229327,6.2398834,Non connecté,-100,549179,10269697,2,2,2,183,"Antenne: eNbID=402599, CellID=103065407, TAC=5101, Signal=-90 dBm"
1743098089317,2025-03-27 18:54:49,49.2568444,4.03326594,3.9600000858306887,0.7728817,3.4639099,8.82802,Non connecté,-100,549181,10269699,0,0,2,183,"Antenne: eNbID=402599, CellID=103065407, TAC=5101, Signal=-90 dBm"
1743098092337,2025-03-27 18:54:52,49.2568444,4.03326594,3.9600000858306887,0.7728817,3.4639099,8.82802,Non connecté,-100,549194,10269714,4,4,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098095363,2025-03-27 18:54:55,49.25680722,4.03338792,0.0,-2.1490538,2.373381,9.24826,Non connecté,-100,549210,10269717,5,1,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098098386,2025-03-27 18:54:58,49.25674951,4.03344368,5.1840002059936525,2.7014968,3.5392838,11.229218,Non connecté,-100,549286,10274115,25,1459,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098101396,2025-03-27 18:55:01,49.25673713,4.03346922,3.1679999828338623,-1.5541383,2.7361927,7.443174,Non connecté,-100,549333,10279032,15,1627,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098104417,2025-03-27 18:55:04,49.2567021,4.03350856,4.356000137329102,0.027218357,5.2809596,8.073982,Non connecté,-100,549375,10284696,13,1877,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098107437,2025-03-27 18:55:07,49.25667729,4.0335255,4.607999897003174,1.4973087,0.81834537,9.265009,Non connecté,-100,549444,10288618,22,1299,2,185,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098110484,2025-03-27 18:55:10,49.2566315,4.03355738,4.607999897003174,1.0615159,2.9874392,11.043774,Non connecté,-100,549557,10292099,37,1141,2,185,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098113529,2025-03-27 18:55:13,49.25661279,4.03357561,4.535999965667725,-0.49232325,4.0516467,10.485947,Non connecté,-100,549611,10294217,17,695,2,185,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098116545,2025-03-27 18:55:16,49.25656908,4.03361636,4.284000205993652,0.2883351,0.7920243,14.620445,Non connecté,-100,549611,10294218,0,0,2,185,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098119564,2025-03-27 18:55:19,49.2565481,4.03363497,4.356000137329102,2.3111675,2.5674987,10.4871435,Non connecté,-100,549613,10294219,0,0,2,185,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098122582,2025-03-27 18:55:22,49.25651232,4.03368764,4.247999811172486,0.46301118,0.97537434,8.408977,Non connecté,-100,549616,10294221,1,0,2,185,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098125600,2025-03-27 18:55:25,49.25649507,4.03371436,4.211999845504761,1.515255,5.5169516,12.086446,Non connecté,-100,549617,10294221,0,0,2,185,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098128616,2025-03-27 18:55:28,49.25645616,4.03374472,4.175999879837036,0.7923234,2.6991038,6.8817577,Non connecté,-100,549617,10294222,0,0,2,185,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098131622,2025-03-27 18:55:31,49.25643501,4.03376408,4.284000205993652,0.27996024,1.2134602,9.099606,Non connecté,-100,549618,10294223,0,0,2,185,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098134644,2025-03-27 18:55:34,49.25643501,4.03376408,4.284000205993652,0.27996024,1.2134602,9.099606,Non connecté,-100,549754,10294355,45,43,2,185,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098137670,2025-03-27 18:55:37,49.25643501,4.03376408,4.284000205993652,0.27996024,1.2134602,9.099606,Non connecté,-100,549872,10295190,39,275,2,185,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098140691,2025-03-27 18:55:40,49.25643501,4.03376408,4.284000205993652,-0.06729814,2.9838498,6.6314087,Non connecté,-100,549921,10295216,16,8,2,185,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098143715,2025-03-27 18:55:43,49.25626982,4.03379295,5.903999948501587,1.588236,0.08703893,13.83889,Non connecté,-100,549947,10295249,8,11,2,185,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098146731,2025-03-27 18:55:46,49.25629605,4.03394037,5.4,0.84137625,1.5308083,3.1145577,Non connecté,-100,550038,10295365,30,38,2,185,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098149752,2025-03-27 18:55:49,49.25625421,4.03399267,3.9600000858306887,5.18405,3.3789647,10.312468,Non connecté,-100,550043,10295374,1,2,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098152797,2025-03-27 18:55:52,49.25625043,4.03402467,4.464000034332275,1.0950154,4.5915275,13.1027975,Non connecté,-100,550043,10295374,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098155817,2025-03-27 18:55:55,49.25621985,4.03411846,5.688000154495239,0.122931264,3.2736804,7.048059,Non connecté,-100,550045,10295375,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098158865,2025-03-27 18:55:58,49.25619028,4.03414654,7.056000137329102,0.061914288,0.4546363,13.111173,Non connecté,-100,550046,10295377,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098161878,2025-03-27 18:56:01,49.25614188,4.03418877,5.4,1.1189437,2.952743,10.294521,Non connecté,-100,550047,10295378,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098164898,2025-03-27 18:56:04,49.25612143,4.03419863,5.8679999828338625,-1.8257236,0.7932207,9.0900345,Non connecté,-100,550048,10295378,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098167917,2025-03-27 18:56:07,49.25608374,4.03423215,4.788000154495239,1.2314063,1.4434702,13.249956,Non connecté,-100,550052,10295380,1,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098170942,2025-03-27 18:56:10,49.25606539,4.03424966,4.752000188827515,1.3259228,4.306782,11.247164,Non connecté,-100,550052,10295381,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098173962,2025-03-27 18:56:13,49.25600943,4.03428128,4.715999794006348,-0.3487539,4.8299127,5.343472,Non connecté,-100,550053,10295381,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098176982,2025-03-27 18:56:16,49.25597722,4.03429629,4.896000051498413,0.5587241,1.911267,8.3013,Non connecté,-100,550054,10295382,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098180021,2025-03-27 18:56:20,49.25592731,4.03432597,4.788000154495239,1.4219348,4.755436,8.996714,Non connecté,-100,550055,10295383,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098183039,2025-03-27 18:56:23,49.25588131,4.0343449,4.860000085830689,1.0040882,4.3558345,4.0962133,Non connecté,-100,550056,10295384,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098186076,2025-03-27 18:56:26,49.25585514,4.03435288,4.752000188827515,1.5308083,0.71425754,7.8571324,Non connecté,-100,550057,10295385,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098189095,2025-03-27 18:56:29,49.25580585,4.03438099,4.752000188827515,1.0028918,3.4328032,9.400204,Non connecté,-100,550061,10295388,1,1,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098192114,2025-03-27 18:56:32,49.25577924,4.03440671,4.824000120162964,2.1556342,2.5603201,9.629914,Non connecté,-100,550062,10295389,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098195152,2025-03-27 18:56:35,49.25572798,4.03444059,5.1840002059936525,1.3115659,-0.5198407,12.184552,Non connecté,-100,550063,10295390,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098198184,2025-03-27 18:56:38,49.2557133,4.03447483,4.932000017166138,0.46061835,4.833502,8.42812,Non connecté,-100,550064,10295390,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098201201,2025-03-27 18:56:41,49.25573151,4.03457803,4.679999828338623,-0.29461628,2.8725836,7.8523464,Non connecté,-100,550064,10295391,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098204221,2025-03-27 18:56:44,49.25574372,4.03462334,4.643999862670898,1.6947167,0.65682983,12.650255,Non connecté,-100,550068,10295399,1,2,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098207258,2025-03-27 18:56:47,49.25575203,4.03472029,4.788000154495239,2.812763,3.4136605,11.368001,Non connecté,-100,550069,10295400,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098210290,2025-03-27 18:56:50,49.25576393,4.0347641,5.147999811172485,2.3566313,2.5878377,14.777474,Non connecté,-100,550069,10295400,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098213316,2025-03-27 18:56:53,49.25577514,4.03487079,5.256000137329102,-1.1386845,4.2035913,5.226224,Non connecté,-100,550070,10295401,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098216347,2025-03-27 18:56:56,49.25578703,4.0349163,4.932000017166138,1.8023937,1.7222341,8.212766,Non connecté,-100,550071,10295402,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098219368,2025-03-27 18:56:59,49.25581278,4.03499684,4.824000120162964,0.061914288,3.5225341,7.619046,Non connecté,-100,550072,10295403,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098222421,2025-03-27 18:57:02,49.25582325,4.0350341,4.967999982833862,0.2835495,1.771287,7.6106715,Non connecté,-100,550073,10295403,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-78 dBm"
1743098225437,2025-03-27 18:57:05,49.25583551,4.03507638,4.896000051498413,0.63888365,3.001796,7.7039914,Non connecté,-100,550090,10295433,5,9,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-101 dBm"
1743098228460,2025-03-27 18:57:08,49.25583551,4.03507638,4.896000051498413,0.63888365,3.001796,7.7039914,Non connecté,-100,550106,10295444,5,3,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-101 dBm"
1743098231472,2025-03-27 18:57:11,49.25583551,4.03507638,4.896000051498413,0.63888365,3.001796,7.7039914,Non connecté,-100,550316,10295959,69,170,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-101 dBm"
1743098234494,2025-03-27 18:57:14,49.25583551,4.03507638,4.896000051498413,0.63888365,3.001796,7.7039914,Non connecté,-100,550380,10296069,21,36,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-101 dBm"
1743098237531,2025-03-27 18:57:17,49.25583551,4.03507638,4.896000051498413,0.63888365,3.001796,7.7039914,Non connecté,-100,550399,10296081,6,3,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-101 dBm"
1743098240561,2025-03-27 18:57:20,49.25595505,4.03516277,0.0,0.5479564,3.1049864,9.145369,Non connecté,-100,550421,10296091,7,3,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098243584,2025-03-27 18:57:23,49.25593905,4.03521553,4.464000034332275,0.47377887,1.5343975,11.419746,Non connecté,-100,550423,10296095,0,1,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098246614,2025-03-27 18:57:26,49.25592099,4.03517999,4.067999982833863,-0.78783685,6.311668,8.611469,Non connecté,-100,550424,10296095,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098249628,2025-03-27 18:57:29,49.25585896,4.03514117,4.464000034332275,0.0212363,1.9447666,9.400204,Non connecté,-100,550425,10296096,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098252647,2025-03-27 18:57:32,49.25583577,4.03513495,2.1960000514984133,0.07148558,1.1991032,11.479567,Non connecté,-100,550427,10296097,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098255672,2025-03-27 18:57:35,49.25577537,4.03518927,4.679999828338623,1.80359,2.6344976,5.735895,Non connecté,-100,550428,10296098,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098258711,2025-03-27 18:57:38,49.25577537,4.03518927,4.679999828338623,0.28594232,3.6747773,5.931209,Non connecté,-100,550473,10296662,14,185,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098261732,2025-03-27 18:57:41,49.25567302,4.03539755,4.967999982833862,-0.47318068,0.9921241,11.643475,Non connecté,-100,550554,10299963,26,1095,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098264743,2025-03-27 18:57:44,49.25562878,4.03544356,2.9519999742507936,0.54675996,4.968696,7.598707,Non connecté,-100,550602,10305281,15,1762,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098267757,2025-03-27 18:57:47,49.25558261,4.03546856,4.067999982833863,0.96460664,2.2381866,7.203593,Non connecté,-100,550673,10308810,23,1171,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098270796,2025-03-27 18:57:50,49.25556404,4.03549132,4.067999982833863,1.3812568,6.8503523,9.51147,Non connecté,-100,550738,10311316,21,824,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098273820,2025-03-27 18:57:53,49.25551249,4.03552194,3.924000120162964,-1.407877,6.032904,9.841979,Non connecté,-100,550787,10312469,16,382,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098276866,2025-03-27 18:57:56,49.25549067,4.03553806,4.247999811172486,-0.41336012,0.8772686,5.914459,Non connecté,-100,550790,10312535,0,21,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098279886,2025-03-27 18:57:59,49.25544138,4.03556865,4.1039999485015874,0.63529444,2.3315065,14.563018,Non connecté,-100,550791,10312536,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098282927,2025-03-27 18:58:02,49.25541948,4.03559377,4.320000171661377,1.2876377,3.69392,7.1952176,Non connecté,-100,550794,10312539,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098285947,2025-03-27 18:58:05,49.25537994,4.035634,4.3920001029968265,1.4518452,0.98973125,8.345567,Non connecté,-100,550794,10312539,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098288969,2025-03-27 18:58:08,49.25535903,4.0356544,4.356000137329102,1.3139588,3.118147,12.814163,Non connecté,-100,550795,10312540,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098291983,2025-03-27 18:58:11,49.25533823,4.03567739,4.428000068664551,1.1069796,2.6333013,11.318949,Non connecté,-100,550796,10312542,0,0,2,184,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098295014,2025-03-27 18:58:15,49.25533823,4.03567739,4.428000068664551,1.1069796,2.6333013,11.318949,Non connecté,-100,550920,10312687,40,47,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098298047,2025-03-27 18:58:18,49.25533823,4.03567739,4.428000068664551,1.1069796,2.6333013,11.318949,Non connecté,-100,550983,10312832,20,47,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098301070,2025-03-27 18:58:21,49.25533823,4.03567739,4.428000068664551,0.3290131,2.2968106,6.213562,Non connecté,-100,551003,10312837,6,1,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098304078,2025-03-27 18:58:24,49.25519277,4.03590405,4.320000171661377,0.44147578,2.7888348,12.305389,Non connecté,-100,551023,10312934,6,32,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098307089,2025-03-27 18:58:27,49.25514149,4.03580207,3.707999897003174,2.7529426,2.5806592,10.774282,Non connecté,-100,551063,10312940,13,2,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098310117,2025-03-27 18:58:30,49.25514149,4.03580207,3.707999897003174,2.7529426,2.5806592,10.774282,Non connecté,-100,551073,10313123,3,60,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098313175,2025-03-27 18:58:33,49.25514658,4.03592866,4.428000068664551,1.2684951,0.8207382,10.544571,Non connecté,-100,551074,10313124,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098316220,2025-03-27 18:58:36,49.25517835,4.03601527,6.0479998111724855,-0.45882374,5.8651075,10.453644,Non connecté,-100,551074,10313124,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098319237,2025-03-27 18:58:39,49.25518729,4.03605859,4.356000137329102,0.31345975,2.6225336,4.4407797,Non connecté,-100,551075,10313125,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098322289,2025-03-27 18:58:42,49.25521327,4.03611496,4.860000085830689,0.059521463,5.2163534,9.002696,Non connecté,-100,551076,10313126,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098325311,2025-03-27 18:58:45,49.25521232,4.03616086,4.247999811172486,-1.3372887,1.5128621,6.3646092,Non connecté,-100,551077,10313127,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098328344,2025-03-27 18:58:48,49.25524039,4.03621834,4.139999914169311,1.0387841,4.867001,10.265807,Non connecté,-100,551078,10313128,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098331385,2025-03-27 18:58:51,49.25525503,4.03624744,4.320000171661377,0.65324056,4.4132624,11.942877,Non connecté,-100,551079,10313128,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098334421,2025-03-27 18:58:54,49.25528456,4.03631321,4.57199993133545,-1.7371893,3.6891344,4.4611187,Non connecté,-100,551080,10313129,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098337433,2025-03-27 18:58:57,49.25530277,4.03635012,4.607999897003174,1.4961123,4.412066,8.851949,Non connecté,-100,551080,10313130,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098340490,2025-03-27 18:59:00,49.25533833,4.0364299,4.679999828338623,-0.70648086,3.2377882,8.474779,Non connecté,-100,551081,10313131,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098343507,2025-03-27 18:59:03,49.25535088,4.03647487,4.679999828338623,0.58504516,1.3175479,6.7821565,Non connecté,-100,551082,10313132,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098346549,2025-03-27 18:59:06,49.25537529,4.03654466,5.0759998798370365,2.2824538,4.9292145,13.6402855,Non connecté,-100,551086,10313133,1,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098349561,2025-03-27 18:59:09,49.25538874,4.0365804,4.679999828338623,0.7573284,1.905285,10.962418,Non connecté,-100,551087,10313134,0,0,2,183,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098352580,2025-03-27 18:59:12,49.25542565,4.0366473,4.679999828338623,-0.8021938,1.7928224,9.796515,Non connecté,-100,551088,10313135,0,0,2,182,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098355615,2025-03-27 18:59:15,49.25544406,4.03668012,4.752000188827515,0.8856435,3.1624143,10.621141,Non connecté,-100,551089,10313136,0,0,2,182,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098358637,2025-03-27 18:59:18,49.25548013,4.03674322,4.788000154495239,0.44985065,0.95742816,4.5687957,Non connecté,-100,551090,10313137,0,0,2,182,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098361694,2025-03-27 18:59:21,49.25549165,4.03678097,4.896000051498413,0.15284155,4.4874396,12.638291,Non connecté,-100,551091,10313138,0,0,2,182,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098364713,2025-03-27 18:59:24,49.25550762,4.03685425,4.643999862670898,1.3824533,-0.9317053,17.813068,Non connecté,-100,551092,10313139,0,0,2,182,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098367754,2025-03-27 18:59:27,49.25550834,4.03689045,4.896000051498413,1.3007982,1.0651052,9.734302,Non connecté,-100,551093,10313140,0,0,2,182,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098370770,2025-03-27 18:59:30,49.25548308,4.03694373,0.0,1.3007982,-0.15583257,9.38824,Non connecté,-100,551094,10313140,0,0,2,182,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098373811,2025-03-27 18:59:33,49.25546475,4.03696171,4.967999982833862,0.87367934,2.9862428,13.537095,Non connecté,-100,551094,10313141,0,0,2,182,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098376830,2025-03-27 18:59:36,49.25543768,4.03701682,5.003999948501587,-2.8947172,0.7788638,5.613861,Non connecté,-100,551095,10313142,0,0,2,182,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098379844,2025-03-27 18:59:39,49.25542346,4.03705892,5.003999948501587,-1.2439687,5.907281,10.111171,Non connecté,-100,551096,10313143,0,0,2,182,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098382875,2025-03-27 18:59:42,49.25539503,4.03712173,5.0759998798370365,1.6779668,2.585445,4.7653065,Non connecté,-100,551097,10313143,0,0,2,182,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098385888,2025-03-27 18:59:45,49.25537519,4.03715938,5.003999948501587,2.672783,0.802792,13.989637,Non connecté,-100,551098,10313144,0,0,2,182,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098388907,2025-03-27 18:59:48,49.25535167,4.03722328,5.1840002059936525,0.6113662,8.945269,7.2658057,Non connecté,-100,551098,10313145,0,0,2,182,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
1743098391950,2025-03-27 18:59:51,49.25533996,4.03725418,4.860000085830689,-0.0637089,3.211467,4.9567323,Non connecté,-100,551099,10313146,0,0,2,182,"Antenne: eNbID=402392, CellID=103012413, TAC=5101, Signal=-91 dBm"
